,index,text,cluster_id,centroid,labelled,label
753,172, chase berry you arealize i am going to have to get out all those horror and other poems i wrote ,5,0,False,0
754,173, you mean the one i colored with crayons is not copacetic ,5,0,False,0
755,174,may the bird of paradise fly up your nose may an elephant caress you with his toes may your wife have runners you ,5,0,False,0
756,175, according to you my place is in kitchen excuse me while i take out the garbage,5,0,False,0
757,176, bri one of my classmates offered my teacher and brownie and someone said you  trying to earn brownie points ,5,0,False,0
758,177, where am i on this rating scale depends you still wearing them colored contacts or no ,5,0,False,0
759,178,you could be viewing the future through rose colored glasses more for libra ,5,0,False,0
760,179, you  trying  to say  okay  ,5,0,False,0
761,180,if you do not buy the box of colored goldfish you a racist tbh,5,0,False,0
762,181, not only you and that pom stuff totally porn ,5,0,False,0
763,182, twitter has a bird as its logo that is why when you join you are an egg and your home button is a birdhouse,5,0,False,0
764,183, yankees can jump into first place tonight if you think they will ,5,0,False,0
765,184, ok ever you say whitey you prolly never even seen shaft ,5,0,False,0
766,185, you men are bad  if your homeboy is cheating and you had not tell his wife girl and break up their family no,5,0,False,0
767,186,hot i really like the way you keep te flow natural,5,0,False,0
768,187, larsen when you live this gay you cannot be afraid of two black dicks in your butt you fucking queer,5,0,False,0
769,188, do you want to hear the truth or are you only looking to hear what makes you feel all warm and fuzzy inside i choose truth ,5,0,False,0
770,189,how much you wanna bet that a anti government black helicopter   was behind the boston marathon explosions ,5,0,False,0
771,190, you know how in superhero stories the best insult for superheroes dumb mooks can come up with is do gooder white knight,5,0,False,0
772,191, i am surprised you could read it with slits for eyes,5,0,False,0
773,192,you state it gook,5,0,False,0
774,193, larsen when you live this gay you cannot be afraid of two black dicks in your butt you fucking queer,5,0,False,0
775,194, she was not saying she would but yes me and kannon have both been in the ghetto and know what it is like so you look dumb ,5,0,False,0
776,195,if you are not directly descended from european royalty and upper nobility then you are not fully human you are just common gutter garbage ,5,0,False,0
777,196,you all know skip bayless is about to slit his wrists over romo ,5,0,False,0
778,197, voted and supported you and you pulled the rug out from under us a nation and worse because were not in your circle were bad  ,5,0,False,0
779,198, shit your ass and shabbat your moms pussy you jew bastard your times coming heil hitler ,5,0,False,0
780,199, have a cocktail called an irish car bomb but if you stuck two flakes in an ice cream cone and called it ,5,0,False,0
781,200, you are so nice love you too what ,5,0,False,0
782,201,everywhere you look all you see is good deluxe big timing in a small town small town problems ,5,0,False,0
783,202,only in my hick town can you walk into a national sports bar and get busch light in a can ,5,0,False,0
784,203, shame of you self hating kike we jews are chosen people ,5,0,False,0
785,204, your mind is free and your soul satan will present to you in his kingdom the things that mockyou stay strong in ,5,0,False,0
786,205,hugs or kisses hugs it gives you a warm fuzzy feeling ,5,0,False,0
787,206, when the garbage bag is so full you can barely tie it my god stop ,5,0,False,0
788,207, why you all would doing the challenge if you all not  going to donate because we had tiger blood to donate unlike charlie ,5,0,False,0
789,208,if you are not directly descended from european royalty and upper nobility then you are not fully human you are just common gutter garbage ,5,0,False,0
790,209,you are standing on a slippery slope where it is all too easy to more for libra ,5,0,False,0
791,210,i amissing something of my  okay  friends day all scared by therecent happenings do not chu worry ol lamar say you like thecolored folk,5,0,False,0
792,211,this guy is nits i learn new things every day you the only one still talking about jim crow there go that republican hypocrisy ,5,0,False,0
793,212, gatewood it is not ghetto you fool ,5,0,False,0
794,213, just call my phone if you want them birds migos voice ,5,0,False,0
795,214, do you know how good are at answers you have not given up all your ,5,0,False,0
796,215, can you speak one coherent sentence without sounding like a nig seriously ,5,0,False,0
797,216, do not know how you yankees fans listen to kay every night absolutely brutal just nonsensical radio ,5,0,False,0
798,217,you all are retarded if you areally kendrick was  trying to diss all those rappers do not think just because names were said he was coming at them,5,0,False,0
799,218,now i am listening to little spook getting the good kinda sad   be single this fall i know you you will getting annoyed with me on your but aye,5,0,False,0
800,219, good job tonight you need to eat some crackers so you you will stop throwing up ,5,0,False,0
801,220, i am  going to  nip you right in the bud ,5,0,False,0
802,221, jones none of my business nigga if you get that i am living with you  and i am stealing one of them bitches and ,5,0,False,0
803,222, i like how i found out that you can now edit facebook comments through a trending topic on twitter you think i hear ,5,0,False,0
804,223, dear future husband you have no idea how many brownie points you will get i you randomly play with my hair or scratch my ,5,0,False,0
805,224, and how am i assume shit  because you do not know what fuck you talking about crackers these days ,5,0,False,0
806,225, and how am i assume shit  because you do not know what fuck you talking about crackers these days ,5,0,False,0
807,226,you guys are fags ,5,0,False,0
808,227, girls do not let a dude treat you like a yellow starburst you are a pink starburst ,5,0,False,0
809,228,i found your arm in that receptacle and your leg in the mud down by that istream you should consider keeping better track of your limbs,5,0,False,0
810,229, quick game for hope you get home soon,5,0,False,0
811,230,you always buy me colored goldfish when my stash is low and you are a constant inspiration to me and ,5,0,False,0
812,231,apartheid cut card pedestrian check show me your freedom papers you hadarkies ,5,0,False,0
813,232,the fox says you are a cunt ,5,0,False,0
814,233,fucking christ i hate tutors and tas you literally get paid to teach retards to stop picking their nose get the fuck outta my face,5,0,False,0
815,234, i see so you feel betrayed your racism comes out shocked you did not call him uncle tom you bitter loser,5,0,False,0
816,235,you all take note there is not never tornadoes where colored folk live,5,0,False,0
817,236,you all saw how mad that little chunky boy was he would not even let his dad touch him ,5,0,False,0
818,237, chronicles dudes shaving without it being for an athletic purpose is gay you are retarded ,5,0,False,0
819,238, peddicord thank you again mick,5,0,False,0
820,239, even if you hate the yankees there is no way you cannot like derek jeter he is one of the classiest and most respectful,5,0,False,0
821,240,your pathetic plan failed enjoy my phone you fucking monkey let me see your ass at benton park you wanna talk shit i will carve your face ,5,0,False,0
822,241,foto ok please consider this kingdom birbs can you guess who is who and what birds they are ,5,0,False,0
823,242,are you justin beiber  because   your a fucking gay cunt,5,0,False,0
824,243, just  because   you not official doesnt mean you can act like complete bad  and be free from acting like a decent human being,5,0,False,0
825,244,sunday are the would to chug through while everyone else around you is obsessing with what their fave football team does and fantasy league ,5,0,False,0
826,245,moral to the story if you like the  i will pretty much do anything you tell me to do ,5,0,False,0
827,246, you are a semi evolved monkey that is desperately searching for validation and meaning in life bbqd you had be ok with mango salsa ,5,0,False,0
828,247,niggas always wanna talk about how god is against gays what about that pussy you was eating last night is not god ,5,0,False,0
829,248,you have gone and broke the wrong heart baby and drove me redneck crazy,5,0,False,0
830,249,i know right get one guy out man you had one job josh outman yankees ,5,0,False,0
831,250, rocky who is she you all hype that bread loaf chick up but i am a chill a dyke rapper,5,0,False,0
832,251, do not know how you yankees fans listen to kay every night absolutely brutal just nonsensical radio ,5,0,False,0
833,252,some black guy at my school asked if there were colored printers in the library it man you can use any printer you ,5,0,False,0
834,253, park you ve got to have smelt a lot of manure before you can sing like a ,5,0,False,0
835,254, cowboy truth about any distance for all you love birds out there ,5,0,False,0
836,255, you is not going to do shit spear chucker ,5,0,False,0
837,256, the crows warned you to stay away from the island will you the soul collector ian ,5,0,False,0
838,257, my anaconda do not want none unless you hadefeat the huns son ,5,0,False,0
839,258, thank you captain it will never be the same jeter ,5,0,False,0
840,259, on average but i can be an when need be on a scale of how ghetto are you ,5,0,False,0
841,260, i miss you eating as we speak i miss you ared bone and that cooking ,5,0,False,0
842,261, why you wanna  give me  a baby you look coolie it might could work ,5,0,False,0
843,262, just watched your video good stuff thought i let you in on the new boss boon says old character but will be surprise it,5,0,False,0
844,263, she keep it three twitpic a selfie if you a ,5,0,False,0
845,264,  dude you said we would get no commitment from saudi arabia or jordan how does crow taste more proof you are full of it,5,0,False,0
846,265,you have a new boyfriend every week you had hoe ,5,0,False,0
847,266, you ugly dyke,5,0,False,0
848,267,of course my faith for baseball is off this year because of barrybonds you goddamn retards morons,5,0,False,0
849,268,miss that what you got from this dougie be yamming the coon all that beat boxing ,5,0,False,0
850,269, when you open your starburst candy and get yellows ,5,0,False,0
851,270,you all is coons and uncle toms,5,0,False,0
852,271, you may be redneck if you put steak seasoning on popcorn ,5,0,False,0
853,272,friends do not let friends become guide the more you know,5,0,False,0
854,273, that is hoser to you ,5,0,False,0
855,274, when you has a frownie eats a brownie,5,0,False,0
856,275,i will let you clam on top and let that nookie pop i am in that cookie jar i is not no rookie girllll,5,0,False,0
857,276, lego movies do not matter as long as you had coon shit with coons you are a nigga ,5,0,False,0
858,277,no you did not fresh got cute new avi and all but she too old for colored contacts ,5,0,False,0
859,278,the reason you called jesus a monkey is  because you knew he was not your color farrakhan the time,5,0,False,0
860,279,you all saw how mad that little chunky boy was he would not even let his dad touch him ,5,0,False,0
861,280, that is hoser to you ,5,0,False,0
862,281, quick game for hope you get home soon,5,0,False,0
863,282,you a hoe if you give your number to another nigga while you got a man,5,0,False,0
864,283, i can guarantee a few things you are white you have never been anywhere near a real ghetto you or a relative is a pig ,5,0,False,0
865,284, fight me you fucking obese niglet,5,0,False,0
866,285, i am surprised you could read it with slits for eyes,5,0,False,0
867,286, big congrats to all i expect him to be blogging on rube chat in a few days now get some sleep you will need it ,5,0,False,0
868,287, new show thursdays with jinxy broadcast from the moon it is made of chunky blue cheese you know,5,0,False,0
869,288, were you expecting anything short of fireworks in his final homestand farewell captain ,5,0,False,0
870,289, you are hairy like a monkey ,5,0,False,0
871,290, just said you was full of nice giving smart people i thought we were mean unexceptional bitter clingers evolved ,5,0,False,0
872,291,would you be interested in some eggplant twerk on me ,5,0,False,0
873,292,obama will not name holder replacement until you rubes have already cast your midterm ballots hot air ,5,0,False,0
874,293, a girl tweeted you might be ghetto if you bring food from outside into the movies no you might be stupid if you pay for  ,5,0,False,0
875,294, you look like a monkey,5,0,False,0
876,295,sativa you are a fucking queer,5,0,False,0
877,296,why does  have a news show that is opinion right wing talking points joe the nation is with not you   ,5,0,False,0
878,297,fuck that niggah he iso weak he cant tell that you a freak,5,0,False,0
879,298,i am already tired and mr stupid decides to show us a video on trigonometric notions so yes i just wanted to say you are a hoe,5,0,False,0
880,299,how you like me now shouts out my man style fool this ,5,0,False,0
881,300, colored contacts in your eyes blinders on mine because i cannot see you at all ,5,0,False,0
882,301, just  because   you not official doesnt mean you can act like complete bad  and be free from acting like a decent human being,5,0,False,0
883,302, really fags are gross you aids infected sick fuckers,5,0,False,0
884,303, you inferred he tried to he did not he dodged it he is no great leader ,5,0,False,0
885,304, soft shit are you handicapped or retarded ,5,0,False,0
886,305,i do not support that your idiot and if i am a you are being teabagged open wide ,5,0,False,0
887,306, girls do not let a guy treat you like a yellow starburst you are a pink starburst ,5,0,False,0
888,307,i said middle school days as in the ghetto way people and what i am nor here to impress you what are you go ,5,0,False,0
889,308,you are all niggers,5,0,False,0
890,309,you state it gook,5,0,False,0
891,310, a girl tweeted you might be ghetto if you bring food from outside into the movies no you might be stupid if you pay for it ,5,0,False,0
892,311,we all know that one person that could say anything and you just look at them thinking you are retarded stupid bitches,5,0,False,0
893,312,foto ok please consider this kingdom birbs can you guess who is who and what birds they are ,5,0,False,0
894,313, wagon burner you did look pretty latino here,5,0,False,0
895,314, yes you right and you know them mexicans bringing all they family that hoe finna be packed,5,0,False,0
896,315,i will give you a baby zebra girl ,5,0,False,0
897,316,subtweet me one more time you had dirty chink whore,5,0,False,0
898,317,wake up you stoopid ,5,1,False,0
899,0, fuck nigga why you pose to be pullin up,6,0,False,0
900,1, fuck you spear chucker,6,0,False,0
901,2,hoes they won when the nigga thats ridin the fence start givin them a little attention what you won hoe a wishywashy ass nigga ,6,0,False,0
902,3,fuck you  niggas  going to  do not a thing bitch ass wack ass nigga you all some fake ass people,6,0,False,0
903,4, ape fuck you broke ass racist,6,0,False,0
904,5, fuck you spear chucker,6,0,False,0
905,6,you all hoes really get mad because a nigga do not want,6,0,False,0
906,7,this broad done tagged this nigga and a video of his sister giving dome tragic,6,0,False,0
907,8,some lying ass hoes ,6,0,False,0
908,9,fuck that nigga shit up olivia pussy got fitz going batshit ,6,0,False,0
909,10,fuck ass redskin corners,6,0,False,0
910,11,fuck that nigga shit up olivia pussy got fitz going batshit ,6,0,False,0
911,12, boyden we can finally roll like rednecks nigga drug dealers ,6,0,False,0
912,13,fuck ass redskin corners,6,0,False,0
913,14,pillow talking too your hoe hating on a nigga fuck around loose your hoe like that ,6,0,False,0
914,15, fuck nigga why you pose to be pullin up,6,0,False,0
915,16, i hopes this is not because he colored because i knows he be acting  all nigga like,6,0,False,0
916,17,we hate you too little nigga i hate the steelers dawg,6,0,False,0
917,18, shit i will pay the premium to get away from these anything ass hoes,6,0,False,0
918,19,fuck ass redskin corners,6,0,False,0
919,20, reasons we cant be together if you was talking to my nigga or smashed the homies,6,0,False,0
920,21, be gone my nigga,6,0,False,0
921,22,ford i hate when a nigga ask me where the hoes nigga ,6,0,False,0
922,23, night nigga  fucking queer has to clear his schedule,6,0,False,0
923,24,seeing ugly bitches get pregnant let us me know that nigga will fuck anything with a pussy alcohol is no longer the excuse you was pressed,6,0,False,0
924,25,fuck her pussy fuck her mouth fuck her ass because she nasty,6,0,False,0
925,26,this rain got you all women talking out your ass a nigga should spend of his income on a bitch get these hoes the fuck outta here,6,0,False,0
926,27,what these bitches want from a nigga like on some shit,6,0,False,0
927,28,hoes they won when the nigga thats ridin the fence start givin them a little attention what you won hoe a wishywashy ass nigga ,6,0,False,0
928,29,fat fucking funky nasty ass hoes,6,0,False,0
929,30,ace i am a get money nigga so the hoes love me,6,0,False,0
930,31, three damn they got wifey fall back nigga i do not share my hoes,6,0,False,0
931,32,you all hoes really get mad because a nigga do not want,6,0,False,0
932,33,you a pussy ass nigga and i know it nigga ,6,0,False,0
933,34, reasons we cant be together if you was talking to my nigga or smashed the homies,6,0,False,0
934,35,fucking with these hoes nigga do not be no dumby,6,0,False,0
935,36, fuck you niggah you gay ,6,0,False,0
936,37,fuck my nig a he  going to  come back,6,0,False,0
937,38, just kidding i fuck a dog before i fuck you fish pussy,6,0,False,0
938,39,if you not about that murder game pussy nigga shut up gang ,6,0,False,0
939,40,fuck wit a real nigga ,6,0,False,0
940,41, three damn they got wifey fall back nigga i do not share my hoes,6,0,False,0
941,42, fuck nigga why you pose to be pullin up,6,0,False,0
942,43,i need to chat with teeg where that nigga at ,6,0,False,0
943,44, be gone my nigga,6,0,False,0
944,45,we hate you too little nigga i hate the steelers dawg,6,0,False,0
945,46,phil man i was  trying to eat nigga you said it was bitches out here i showed up for nothing ,6,0,False,0
946,47,fuck her pussy fuck her mouth fuck her ass because she nasty,6,0,False,0
947,48,look at this coon ass nigga here standing on a damn toilet looking around for his manhood ,6,0,False,0
948,49, payne hell no he is not he the istar of that team  but i am sure that white honkey called him a nigga,6,0,False,0
949,50,fuck wit a real nigga ,6,1,False,0
950,0, what else do you expect from that nigger lover ,7,0,False,0
951,1, woman over board nigger ,7,0,False,0
952,2, your a nasty nigger whore,7,0,False,0
953,3, harm look at this nigger ass nigger shit right here,7,0,False,0
954,4,if you say any of the following words the convo is over nigger nigga fag retard ,7,0,False,0
955,5,most common white people activities wearing tapout shooting up schools callingg you a nigger on xbox,7,0,False,0
956,6, i do not like the sand nigger but it is entertaining like knockdowns,7,0,False,0
957,7,i dont even say nigga i say nigger im like chuck norris i say the nigger word without checking over my shoulder ,7,0,False,0
958,8, you are a fucking nigger,7,0,False,0
959,9, harm look at this nigger ass nigger shit right here,7,0,False,0
960,10, harm look at this nigger ass nigger shit right here,7,0,False,0
961,11,the istupid nigger in lebron really came out there,7,0,False,0
962,12,hey my folk this nigger loving jew boy asked if i was making death threats against his goat fucking people fuck him ,7,0,False,0
963,13, i do not like the sand nigger but it is entertaining like knockdowns,7,0,False,0
964,14,well gahdamn good job mommy cutest thing blue ever done she still an ugly nigger baby ,7,0,False,0
965,15,bryan you are not the father what every mexican nigger loves to hear ,7,0,False,0
966,16, no your wrong stupid nigger,7,0,False,0
967,17, your a nasty nigger whore,7,0,False,0
968,18,i dont care what phone you got  silly nigger,7,0,False,0
969,19,my inner nigger is coming out,7,0,False,0
970,20, gerrys halloween party halloween was yesterday stupid nigger,7,0,False,0
971,21, not no but hell no when blk stop saying nigger i will what they can have i can have this is america,7,0,False,0
972,22,watch out nigger lovers you day is coming ,7,0,False,0
973,23, turn down  you stupid nigger,7,0,False,0
974,24,on nigger day we honor nigger traditions by not working ,7,0,False,0
975,25, happy because i woke up white and not a nigger ,7,0,False,0
976,26, that was back when nigger music was decent,7,0,False,0
977,27, me too tyler it just makes me think that they are little nigger baby hoodrats ,7,0,False,0
978,28,johnny rebel quit your bitchin nigger ,7,0,False,0
979,29, will convince you that is a lame you a nigger liver believes it because you a nigger whore,7,0,False,0
980,30,lebron your still a bitch you suck nigger hope you hadie,7,0,False,0
981,31, nigger food nigger person you are a nigger,7,0,False,0
982,32,this nigger tattoo show is horrible,7,0,False,0
983,33,my inner nigger is coming out,7,0,False,0
984,34,i dont care what phone you got  silly nigger,7,0,False,0
985,35, who cares tbh ones a shitty dirty argentino the other is a feather fisted nigger,7,0,False,0
986,36, nigger food nigger person you are a nigger,7,0,False,0
987,37,to my favorite nigger to work on the plantation warzone just remember next time ask for the watermelon dont steal it ,7,0,False,0
988,38, scenario yes so you better play with me your nigger,7,0,False,0
989,39, shut up lizard faggot nigger cunt,7,0,False,0
990,40,a guy claiming to be republican called span news and said republicans hate that nigger obama ,7,0,False,0
991,41, they want what i got i want what they got america they got the word nigger i want it to,7,0,False,0
992,42, turn down  you stupid nigger,7,0,False,0
993,43,garza i wanna sleep but i am outside with this nigger trying to hang him,7,0,False,0
994,44,thirst that nigger made the ishit out of my coffee ,7,0,False,0
995,45, my grandma used to call me a porch monkey all the time come to think of it she would did refer to a broken bottle as a nigger knife ,7,0,False,0
996,46, hey sir house nigger uncle tom are not you from grand ole mississippi i rest my case ,7,0,False,0
997,47, i will do that if you agree to take your ethiopian starving looking nigger ass back to africa buy food little guy,7,0,False,0
998,48,i hate when black people try and be white so bad your a nigger,7,0,False,0
999,49, they are wrong you are a nigger always mischief among your own people,7,0,False,0
1000,50, they are wrong you are a nigger always mischief among your own people,7,0,False,0
1001,51,johnny rebel quit your bitchin nigger ,7,0,False,0
1002,52, i do not like the sand nigger but it is entertaining like knockdowns,7,0,False,0
1003,53, hey sir house nigger uncle tom are not you from grand ole mississippi i rest my case ,7,0,False,0
1004,54,hitler did not finish it can you if a nigger your jew confronts you in the street what then ,7,0,False,0
1005,55,it  because you cannot bend me you cannot buy me and you cannot make me into your nigger farrakhan the time,7,0,False,0
1006,56,my inner nigger is coming out,7,0,False,0
1007,57,roses be red orchids be bigger donts tell your daddy you fuckin a nigger ,7,0,False,0
1008,58,i dont even say nigga i say nigger im like chuck norris i say the nigger word without checking over my shoulder ,7,0,False,0
1009,59,thirst that nigger made the ishit out of my coffee ,7,0,False,0
1010,60, your a nasty nigger whore,7,0,False,0
1011,61,i would rather fuck a fat chick than allow a nigger into my house ,7,0,False,0
1012,62,watching the nigger movie menace society  trying to learn more about the enemy good reconnaissance ,7,0,False,0
1013,63,it  because you cannot bend me you cannot buy me and you cannot make me into your nigger farrakhan the time,7,0,False,0
1014,64, nigger food nigger person you are a nigger,7,1,False,0
1015,0, downloaded flappy bird minutes ago it already deleted ,8,0,False,0
1016,1, diaval gets a pass by virtue of mostly being a bird ,8,0,False,0
1017,2, this is my female grand champion jesse she heard a bird outside ,8,0,False,0
1018,3,whatis floppy bird ,8,0,False,0
1019,4,lethal bird flu cocktail sent out of lab accidentally went unreported cdc ,8,0,False,0
1020,5, flappy bird are you kidding me,8,0,False,0
1021,6, uk ashley young has tried to deny that bird landed in his mouth  ,8,0,False,0
1022,7,early bird gets the worm go get it,8,0,False,0
1023,8,guys i just walked into an office and the secretaryhas a bird looks like i may just find out for myself ,8,0,False,0
1024,9, my mind is so clear a bird just crashed into the side of my head ,8,0,False,0
1025,10, if you a bird throw it up bird gang eagles nation,8,0,False,0
1026,11, species of birds reported in chesterfield for the great backyard bird count how many in your area ,8,0,False,0
1027,12, portlandia put a bird on it the xbox one would be so much cooler if they put a bird on it,8,0,False,0
1028,13,she is definitely a kardashian bird,8,0,False,0
1029,14,directions let bird chill in sink for minutes me ok ,8,0,False,0
1030,15,happy birthday bird ,8,0,False,0
1031,16,can beat a score of on flappy bird giving up,8,0,False,0
1032,17, uk ashley young has tried to deny that bird landed in his mouth  ,8,0,False,0
1033,18, epic bird wins ,8,0,False,0
1034,19,flabby bird sounds turrible i will just stick to watching pam not dry ,8,0,False,0
1035,20, so this is the woman who was a bird then turned into a woman from the sky in nigeria ,8,0,False,0
1036,21, boy you look like big bird off of sesame street,8,0,False,0
1037,22,me downloads flappy bird sierra welp there goes school ,8,0,False,0
1038,23, colombia supporter reminds us the would double bird is a universal language ,8,0,False,0
1039,24,happy birthday bird ,8,0,False,0
1040,25, flappy bird are you kidding me,8,0,False,0
1041,26, my mind is so clear a bird just crashed into the side of my head ,8,0,False,0
1042,27, a bird does not sing  because it has an answer it sings because it has a song ,8,0,False,0
1043,28, my score on flappy bird is higher than the broncos score right now,8,0,False,0
1044,29,i be the best at owning a bird i could teach them the funniest things to say ,8,0,False,0
1045,30, when you had on flappy bird ,8,0,False,0
1046,31, night time falls im corie latin now a man of intrigue i place a bird feather into my glass of scotch and i never do posts,8,0,False,0
1047,32,it a plane it is a bird it is just me doing laps around the dam ,8,0,False,0
1048,33, if i had a dollar for every time i died on flappy bird ,8,0,False,0
1049,34, sounds like the hysteria over bird flu a few years back it had a lower mortality rate than the regular flu ,8,0,False,0
1050,35,who needs an alarm when you have the worlds most annoying bird outside your window ,8,0,False,0
1051,36, whats it say i see bird in it ,8,0,False,0
1052,37,you all suck on flappy bird,8,0,False,0
1053,38,they have a clumsy bird too  what is life,8,0,False,0
1054,39, i went to college every college got a bird class whereyou can get your friend to sign you in get an a out the class rashad ,8,0,False,0
1055,40, there is a bird here on the ground and it is still alive i cannot believe it,8,0,False,0
1056,41, random thought if a bird crossing the path of a try were impacted by ball causing it to deflect off course kick or miss ,8,0,False,0
1057,42,can beat a score of on flappy bird giving up,8,0,False,0
1058,43,just hit in flappy bird ,8,0,False,0
1059,44, it a bird it a plane it a boat no it it is a flying human,8,0,False,0
1060,45, why were there penguins and a bird in the puppy bowl ,8,0,False,0
1061,46, justice for british seagull spray pam noted red by thugs the bird will not be able to fly anymore ,8,0,False,0
1062,47,johnny manziel just flipped somebody the bird ,8,0,False,0
1063,48, events november thanksgiving dinner proof on main a day being preoccupied with a giant bird in your ,8,0,False,0
1064,49, you cannot see it but i am flipping you the bird,8,0,False,0
1065,50,have you hugged a wacko bird today ,8,0,False,0
1066,51,the early bird takes a nap before noon ,8,0,False,0
1067,52, tattoos dream catchers bird feathers inspirational quotes that they would not live by animal ,8,0,False,0
1068,53, a bird does not sing  because it has an answer it sings because it has a song maya angelou poetry writing,8,0,False,0
1069,54, it a bird it a plane it jake mcgee ,8,0,False,0
1070,55, bird hats every other hat,8,0,False,0
1071,56, scott brooks finds new ways to flip me the bird each game i know it is the right move but i dont care ,8,0,False,0
1072,57,flappy bird on bull ,8,0,False,0
1073,58,directions let bird chill in sink for minutes me ok ,8,0,False,0
1074,59, lester tried to eat your bird,8,0,False,0
1075,60,how is angry birds the movie going to work they just floating bird heads ,8,0,False,0
1076,61,lilly just tried to climb up a tree after a bird and completely failed my god ,8,0,False,0
1077,62, my iphone has million times the storage of the apollo spacecraft computer they went to the moon i throw bird ,8,0,False,0
1078,63, early bird early morning sunrise dawn bird the bird jerry reed kansas city ,8,0,False,0
1079,64, it a bird it a plane it a boat no it it is a flying human,8,0,False,0
1080,65, the bird has a hat so it is hats on hats who can beat that ,8,0,False,0
1081,66,komo a bird in the hand is worth two in the bush ,8,0,False,0
1082,67, dominique made larry bird do ,8,0,False,0
1083,68, have her learn the first seconds of flesh and the power it holds death that riff would be cool for a bird to do ,8,0,False,0
1084,69, i think most rpgs are for the birds i is not no bird brain your ,8,0,False,0
1085,70, got one you look like flappy bird,8,0,False,0
1086,71, call me a free bird,8,0,False,0
1087,72, how i feel playing flappy bird ,8,0,False,0
1088,73, i see you again did not election bird for government america that okay i guess i just take this free cookie for everyone ,8,0,False,0
1089,74, word do any of your decisions include anchor feather infinity sign bird ,8,0,False,0
1090,75, have her learn the first seconds of flesh and the power it holds death that riff would be cool for a bird to do ,8,0,False,0
1091,76,should i take a nap though too kill a mocking bird or ,8,0,False,0
1092,77,trust me seattle we give thanksgiving it is due a huge flightless bird dream come true for european bird eaters ,8,0,False,0
1093,78, generate ascii boxes with nodejs all i see is the ability to bring flappy bird in node ascii tubes and bird ,8,0,False,0
1094,79,i almost stepped on a bird running around the floor they are so creepy,8,0,False,0
1095,80, she isounded like a bird crowing,8,0,False,0
1096,81, answers phone coworker there a dead bird outside me wanna split it what me sorry finders keepers  ,8,0,False,0
1097,82, when i die on flappy bird ,8,0,False,0
1098,83, portlandia put a bird on it the xbox one would be so much cooler if they put a bird on it,8,0,False,0
1099,84, now i have to clean up a dead bird and pieces of glass,8,0,False,0
1100,85, your mother looks like a tough as nails bird i see where you got of that from nice food too ,8,0,False,0
1101,86, my chinese social media feed is in total hysteria over the onset of bird flu recent dead pigs in the river in shang ,8,0,False,0
1102,87, women only play casual game like kim game anger bird they do not play real games like male power fantasy or jingoi ,8,0,False,0
1103,88, events november thanksgiving dinner proof on main a day being preoccupied with a giant bird in your ,8,0,False,0
1104,89, it is also a bird a city and a math theorem i make no assumptions ,8,0,False,0
1105,90, duep i occasionally go to play flappy bird and then i die before getting one and remember how much i hate it ,8,0,False,0
1106,91, mike calls me bird ,8,0,False,0
1107,92, flappy bird are you kidding me,8,0,False,0
1108,93,they were taking a picture and i saw a bird fly past and i was like bird ,8,0,False,0
1109,94,am i the only person that feels disrespected by the bird poop suddenly dropping on your front window annoying,8,0,False,0
1110,95, i see you again did not election bird for government america that okay i guess i just take this free cookie for everyone ,8,0,False,0
1111,96,is hillary the would do bird candidate ,8,0,False,0
1112,97, this is my female grand champion jesse she heard a bird outside ,8,0,False,0
1113,98, early bird gets the worm tomcat,8,0,False,0
1114,99,alarm set early bird and all that night all ,8,0,False,0
1115,100,me downloads flappy bird sierra welp there goes school ,8,0,False,0
1116,101, your a early bird,8,0,False,0
1117,102, word do any of your decisions include anchor feather infinity sign bird ,8,0,False,0
1118,103,komo a bird in the hand is worth two in the bush ,8,0,False,0
1119,104, flappy bird is deep   ,8,0,False,0
1120,105, be my guest i want to be a bird i think,8,0,False,0
1121,106, flappy bird is deep   ,8,0,False,0
1122,107, my man made out with an ugly chick at a festival while drunk so now he is known as larry bird  because he hits threes ,8,0,False,0
1123,108,whatis floppy bird ,8,0,False,0
1124,109,well jay i guess if you wanna keep your house from burning down the bird is the word,8,0,False,0
1125,110,one of my cats killed a baby bird and a cardinal,8,0,False,0
1126,111,one of my cats killed a baby bird and a cardinal,8,0,False,0
1127,112, if howard elbow bosh will bosh fight back do not have to got mcbob bird and ,8,0,False,0
1128,113,ghetto bird cannot fly away from my hood,8,0,False,0
1129,114, it a bird it a plane it a boat no it it is a flying human,8,0,False,0
1130,115, my trick is i wait for the bird to get close to the pipe and then tap the screen so you never hit your head ,8,0,False,0
1131,116,never seen purple bird poop until today  ,8,0,False,0
1132,117,hey i am  going to  get some sort of bird tattooed on my body accompanied with an anchor rope situation no one doing that right now right ,8,0,False,0
1133,118,just hit in flappy bird ,8,0,False,0
1134,119, flappy bird make me just smash my phone into my face,8,0,False,0
1135,120,trust me just set the alpha to it is just as good maybe better than setting the visibility to false now fly on silver bird ,8,0,False,0
1136,121, my god i do not even know where is i would been like look a bird then ran for the hills ,8,0,False,0
1137,122,some call me the song bird of my generation,8,0,False,0
1138,123, women only play casual game like kim game anger bird they do not play real games like male power fantasy or jingoi ,8,0,False,0
1139,124,will hillary dodo bird be them candidate to take over obama job as us prez dog ,8,0,False,0
1140,125,trust me seattle we give thanksgiving it is due a huge flightless bird dream come true for european bird eaters ,8,0,False,0
1141,126, if you a bird throw it up bird gang eagles nation,8,0,False,0
